date,SPY_BH,60_40,FRAR,FRAR_Net,FRAR_Quad,FRAR_Quad_Net
2011-12-07,1.1245659232312417,1.315594005068718,1.8145095264448088,1.7877278740909397,1.9011914487306396,1.849503002168124
2011-12-08,1.0998967549332344,1.3048511356074786,1.784357676551344,1.7580035479031852,1.8686992755294871,1.8178606448674832
2011-12-09,1.1185318090932796,1.3073840741051972,1.8047900468802454,1.7781164322041307,1.8898326430606538,1.8383851309565036
2011-12-12,1.1022042420498446,1.3017581573666495,1.7831065937124977,1.7567359497424808,1.8624009670989579,1.8116667888333136
2011-12-13,1.0919106146849822,1.299317834306665,1.774288383117845,1.7480307432247433,1.84895212904914,1.7985511090760793
2011-12-14,1.0802859494071286,1.3008359546805632,1.7611534114826477,1.7350728748650295,1.8263513169953325,1.7765335791407892
2011-12-15,1.0841904377761828,1.3017274885439107,1.7671219066344297,1.7409356447122075,1.8290602318975837,1.7791357556848761
2011-12-16,1.0857979065920031,1.3089572293135485,1.773923827422257,1.7476193648682408,1.8391925070438888,1.788958440734366
2011-12-19,1.074188942659214,1.3071951610652797,1.7618663180418284,1.7357233618816308,1.8249934505000711,1.7751144320561845
2011-12-20,1.106693954441329,1.3178854128375206,1.7985945839314508,1.7718889983149724,1.868688923558785,1.8175821046419127
2011-12-21,1.1088373625020156,1.3120841433743937,1.8024667034474937,1.7756859392218953,1.8668985154975974,1.8158071386971455
2011-12-22,1.1186602112040291,1.3212614255644972,1.8156281114670083,1.788633982907478,1.8840062106202513,1.832412817472274
2011-12-23,1.1286616190913032,1.3224717995508835,1.8240711705056978,1.7969336165909433,1.8925419353342963,1.840680808874796
2011-12-27,1.1295549383957755,1.325612869545779,1.826592741989267,1.799399752038586,1.8958821872579006,1.8438954858582635
2011-12-28,1.114730862371956,1.3249781546547348,1.8120245281316816,1.7850306408646432,1.8790032646699302,1.8274456590076438
2011-12-29,1.1262509392457416,1.3341604049802362,1.8258677635085476,1.798649738381983,1.8927633628332066,1.8407942113960813
2011-12-30,1.1207145577463224,1.3319474877782573,1.8216754023657966,1.7945019996746938,1.8895183413255072,1.8376043614466213
2012-01-03,1.138574401608658,1.3366859031027303,1.8376734409698043,1.8102433707401562,1.9033042274511436,1.8509773111495122
2012-01-04,1.140360516839434,1.3315868388674195,1.8342142009785063,1.8068177698383765,1.9008871747649827,1.848592580608115
2012-01-05,1.1433964591373398,1.3327660045426708,1.837841646475155,1.8103730038709915,1.9065902119087916,1.8541044927851742
2012-01-06,1.1404495783578272,1.3349139549330968,1.8344831807642898,1.807046736658791,1.9039985630498835,1.8515500046471443
2012-01-09,1.1432180744114686,1.3359138329767573,1.8381967182840366,1.8106867008258531,1.9092793462342978,1.8566510426999812
2012-01-10,1.1531304207803494,1.3419617123286935,1.8505966223890262,1.822882875567542,1.9201721992249863,1.8672091670065893
2012-01-11,1.1537551598545248,1.349384626545795,1.8533645902148896,1.8255912091816968,1.9207746643961106,1.8677605317476924
2012-01-12,1.1565235686784714,1.3505616971349066,1.8551735235669429,1.8273548351022904,1.9235430814624233,1.8704180073850982
2012-01-13,1.1505401349931894,1.3517405356963585,1.8502657714615662,1.8225025241538542,1.9165137165688515,1.8635483767019918
2012-01-17,1.155005771988908,1.3573935943301376,1.855579765599157,1.8277185782900127,1.9236765340750446,1.8704787073104303
2012-01-18,1.1677755887001287,1.3598253016035755,1.86679792671688,1.8387499874297415,1.9412676685049124,1.887548523855776
2012-01-19,1.1739371454221974,1.35664928245204,1.868646680261469,1.840552632829664,1.9451412083622068,1.8912799571568084
2012-01-20,1.17831258691349,1.3535375860311776,1.8673184137852492,1.8392260179869144,1.944562116730421,1.8906819945070257
2012-01-23,1.1752763829264998,1.348020112917361,1.869045549642305,1.840908835525783,1.9458486106486568,1.8918979135222036
2012-01-24,1.1739371454221972,1.348072422514373,1.865289480855339,1.8371910129693454,1.9421861442180235,1.8883021306068801
2012-01-25,1.1837605175023793,1.353544153799238,1.8820265221038714,1.8536574678619142,1.96043942000368,1.906013798286808
2012-01-26,1.1776874989205353,1.3565548180980944,1.8779044998212862,1.8495791583826464,1.9571445338114253,1.902775255141047
2012-01-27,1.1771518213647532,1.357890735108211,1.8757765399270447,1.8474648953768638,1.9546587765004881,1.9003234677638803
2012-01-30,1.1731336727033712,1.3615031146049121,1.8717770373331228,1.8435073977026868,1.9501689397771986,1.8959234359215638
2012-01-31,1.1726866205175084,1.3674826405327762,1.8732648651863213,1.844954379584521,1.95084401021089,1.8965447143422602
2012-02-01,1.1829568703241637,1.3684026912811946,1.888887652187317,1.8603225325752029,1.9706656639762945,1.9157792877363151
2012-02-02,1.18483108754669,1.3694738406301439,1.8932103774397533,1.8645613160285182,1.9751812120168781,1.9201336202226773
2012-02-03,1.2014416277200644,1.3692218228921853,1.9136405552933737,1.884663562971993,1.9997603934395176,1.9439918983065607
2012-02-06,1.2006377188527646,1.374122338397709,1.9120127526443675,1.8830416545685609,1.9937933092236952,1.9381554390641793
2012-02-07,1.2036740100694496,1.369391177361222,1.9179816058150019,1.8889012539469543,1.9997400343363314,1.9439003289479386
2012-02-08,1.207245455463748,1.3722526996925275,1.920949404742817,1.8918052134645547,2.0081973191696183,1.9520854171438315
2012-02-09,1.20876377553148,1.3691842047273417,1.9222142854150557,1.8930320496719157,2.0150782826437816,1.9587379540535252
2012-02-10,1.1998338099854648,1.3702283165675455,1.9101189578696234,1.8811016130495075,1.9954277477324702,1.9396010265042705
2012-02-13,1.20876377553148,1.3770504653670934,1.922311290054912,1.8930898723018874,2.0082370879548366,1.9520159572005031
2012-02-14,1.207245455463748,1.3789277962281121,1.9214255203065147,1.8921987216131015,2.0114439459578786,1.9550969429681488
2012-02-15,1.2016205358241043,1.3740894100897068,1.9139925654249739,1.8848600567860958,2.0060433744442148,1.949811660986208
2012-02-16,1.2149255067129383,1.3788227446720844,1.9335547668215685,1.9041055414372456,2.0335637977979655,1.9765241640903766
2012-02-17,1.218140880493053,1.380870106118191,1.9360089596281242,1.9065033672179703,2.0319114245828573,1.97488167779284
2012-02-21,1.21867647081914,1.3751226276818247,1.9372930814298328,1.9077489178933082,2.028613918018968,1.97164032166894
2012-02-22,1.2147468602979825,1.3793803924395933,1.9339132369149397,1.9044016495507168,2.0222516855076247,1.96542048638853
2012-02-23,1.2201048570715305,1.3830308891482033,1.9408406610718962,1.9112043259756673,2.0278652001541406,1.9708398587789526
2012-02-24,1.222784029917694,1.3884543712058688,1.9453966470886022,1.9156716633173754,2.0312231882117917,1.9740669716560064
2012-02-27,1.224838027541208,1.39476928755721,1.9473705837312425,1.917596340248905,2.0345261008247575,1.977240440005632
2012-02-28,1.2284097346245906,1.395374477563907,1.9503772227883351,1.9205378814772458,2.0498849315522443,1.9921300367337682
2012-02-29,1.223587764325604,1.3886867849444016,1.9373489060083242,1.90768988840935,2.0314527072212036,1.9741806870884633
2012-03-01,1.2299284908407968,1.3877750041395818,1.9481796399437066,1.9183357078283707,2.04040333556653,1.9828423659325012
2012-03-02,1.2261775267345951,1.3904487880500085,1.9418516117739075,1.912085574208541,2.0335328641187456,1.9761292308003664
2012-03-05,1.2211770844800425,1.382631402210842,1.9358001297843357,1.9061078692738878,2.0133872901088115,1.9565162150336575
2012-03-06,1.203316804469233,1.3772083824651005,1.9083003659824638,1.8790111961097071,1.9935835884485034,1.9372361323096345
2012-03-07,1.2117108307703819,1.3796006243407544,1.9204992409717305,1.8910040052894717,2.010483979101515,1.953622775280639
2012-03-08,1.2237665851999493,1.3823135384830074,1.9379623691047951,1.9081799279445502,2.030251006851896,1.9727943229835645
2012-03-09,1.2284994939805427,1.3866201766611854,1.945233425874511,1.915320167754934,2.0407261299327186,1.9829363877155899
2012-03-12,1.2285887299583258,1.3865846810289493,1.9465805857341147,1.9166275223682088,2.0365805597455537,1.9788716783910938
2012-03-13,1.2507351282529504,1.391823620123483,1.9757936617491159,1.9453717060766837,2.0719468486318435,2.013198654225545
2012-03-14,1.2493952801407842,1.3769016119037216,1.967460413546747,1.9371474743141635,2.06750790459418,2.0088484846989316
2012-03-15,1.2566283664338065,1.382527588780921,1.9780563744622128,1.9475607846875047,2.083291016760005,2.024146427553513
2012-03-16,1.2583688605342007,1.3847708193222248,1.9824905473201635,1.9519071557677798,2.0833851442456996,2.024200511564096
2012-03-19,1.2633020486940607,1.3814163758105111,1.9854710533085635,1.95482221282323,2.094199007251426,2.034669610764557
2012-03-20,1.2596245319908825,1.3812116867214743,1.9772824628648966,1.9467406371227016,2.0878237217707363,2.0284380987890707
2012-03-21,1.2575617241681931,1.3861026610723546,1.972421235972996,1.941935157460566,2.0898044429878433,2.030324996515326
2012-03-22,1.24850283313326,1.3818968435134236,1.9587797889668248,1.9284853478851909,2.0810103384953043,2.0217438615938463
2012-03-23,1.2525392128008557,1.3898022015049858,1.9669982637341312,1.9365574284269966,2.0846128412236373,2.0252063764838026
2012-03-26,1.2701185259647065,1.3986576435763651,1.9911599120627668,1.9603256321496092,2.1161921917924795,2.0558478358470613
2012-03-27,1.266171818423368,1.400073204137887,1.985951534010113,1.9551784359362723,2.115517795734964,2.055154727874318
2012-03-28,1.2598930249914848,1.3951177355687574,1.9752398645331013,1.9446133802525933,2.1017158046919926,2.0417088611163736
2012-03-29,1.2577409811910127,1.39787529072016,1.9735903485866824,1.9429700890162018,2.1005255544034767,2.0405149217507583
2012-03-30,1.2629428368108644,1.3918885385764308,1.9832189237414788,1.9524298312249884,2.10746860202751,2.0472218148519947
2012-04-02,1.2721808104092271,1.401081794992977,1.9974279249346205,1.966398655704702,2.12184664394397,2.061150774330916
2012-04-03,1.26697921647846,1.3879329856282547,1.987819811028098,1.9569203098262933,2.109990545556332,2.04959598207775
2012-04-04,1.2544223274522521,1.3873104832173682,1.9706593772828662,1.9400073031767637,2.0844805799570687,2.0247788100259583
2012-04-05,1.25379401196059,1.3909034929047979,1.9666001129132236,1.9359918956476672,2.0899662390274956,2.0300698743504815
2012-04-09,1.2397123478692345,1.3945393060573599,1.946343624222283,1.9160315964319488,2.068350459102132,2.00903649005544
2012-04-10,1.2189044020116593,1.386819096029846,1.9185358443492324,1.8886380800079796,2.038896401080263,1.9803905220194895
2012-04-11,1.2287705166422949,1.3869083983980282,1.9300756843386635,1.899979164146275,2.055096895367353,1.9960892929318723
2012-04-12,1.2448254036597772,1.3954749984548656,1.9528805720851845,1.92240929865274,2.080624236480112,2.0208463631295213
2012-04-13,1.2300265370177559,1.3945506855636975,1.9305176396135906,1.9003763733478902,2.0541707128722426,1.9951160345883112
2012-04-16,1.2292193134220537,1.3931900664557233,1.93203228392455,1.9018484276412237,2.0496147015507886,1.9906542506781377
2012-04-17,1.2474262442400084,1.405237392251691,1.9575996486216114,1.9269971648837343,2.080705322924196,2.0208131918526364
2012-04-18,1.2432109564683729,1.4040267407254374,1.9505057808012507,1.9199950705286797,2.0717874182333644,2.012114836814281
2012-04-19,1.235227782029744,1.3991456937358706,1.9420095598178428,1.9116127122980786,2.057706631413373,1.9984027164285854
2012-04-20,1.2372910260009071,1.4006437854060103,1.9477592364780136,1.917253298268149,2.050230083461488,1.9911048853516713
2012-04-23,1.2268870530721196,1.3976448029338766,1.932971816039104,1.9026785293487423,2.029544819375321,1.9709797609745103
2012-04-24,1.231551050393819,1.396898154305141,1.9437572579708304,1.9132758876002993,2.024269121788328,1.9658200068857627
2012-04-25,1.2484131610070037,1.4055100411282135,1.9626651229522196,1.9318680047932426,2.060905862977087,2.001361942596566
2012-04-26,1.2571132763072144,1.4147659061692281,1.9760949643817942,1.9450677398983092,2.081957589423977,2.0217681139417554
2012-04-27,1.2591764330486828,1.4166414846061537,1.9785955888848146,1.9475097048169105,2.0890423641392784,2.0286106149245113
2012-04-30,1.2545117378894248,1.413637615532158,1.974122516776895,1.94308755699592,2.0777853542363798,2.017641997322956
2012-05-01,1.262315044697371,1.4159806478135568,1.9851925054946673,1.95396405479949,2.084762674562781,2.0243799783560017
2012-05-02,1.2585481175570203,1.4174341769350607,1.9766802584824978,1.9455663340999514,2.087644396917716,2.0271408095338534
2012-05-03,1.24895128099424,1.4108043012597837,1.963147413282162,1.9322272582072326,2.062995812162827,2.00316960097209
2012-05-04,1.2287705166422946,1.401555877593697,1.9385086162909504,1.9079575269429883,2.024408769003388,1.9656652790732192
2012-05-07,1.229667325134559,1.4022642795848737,1.938068878490025,1.9075057213069095,2.023349054989136,1.9646000445776124
2012-05-08,1.2247342242043937,1.4018797585785412,1.9320281375147215,1.9015413034844904,2.0120109867768288,1.9535551162468774
2012-05-09,1.2174693863024633,1.3972681634918984,1.9208904302171839,1.8905605165443191,2.0034611855859605,1.945217803316548
2012-05-10,1.2199809036752165,1.3973521222582923,1.9277394311841087,1.8972824788331792,2.004919476372871,1.9465977610971303
2012-05-11,1.2163033869720383,1.3994463638520582,1.9209527827724948,1.8905842251677312,2.005700550670032,1.9473201626681624
2012-05-14,1.2028499511426505,1.3979815701347358,1.9024879204403042,1.8723926274797793,1.9850352789805787,1.9272208190635414
2012-05-15,1.1959438889754426,1.395427018045187,1.8901077515920512,1.8601897725638015,1.9742585876114387,1.9167226135803674
2012-05-16,1.1913694765503051,1.393830358593869,1.8839744812910033,1.8541351174645497,1.9630945118179346,1.9058487071670709
2012-05-17,1.1737004912601974,1.391297703709319,1.8643768333427786,1.8348295929012661,1.9328430606672211,1.8764447753679825
2012-05-18,1.1636549451473532,1.384287438351849,1.8530319978415877,1.8236463910474454,1.911600431401453,1.8557877212900307
2012-05-21,1.1836560163280057,1.397404293842757,1.8768308136664011,1.8470494063351675,1.9490040591562676,1.8920643492810345
2012-05-22,1.1857188241506949,1.3926415402454788,1.8782795684422828,1.8484567623433765,1.9449806113711703,1.888123586688877
2012-05-23,1.186346703493883,1.3969475635098167,1.8783530699973692,1.848510686285873,1.943527048958126,1.8866776835987205
2012-05-24,1.188679051073512,1.3964674123756395,1.8823845199196896,1.8524596365363089,1.937910532556749,1.8811907228453466
2012-05-25,1.184822102888125,1.3958386822719069,1.8787188146195257,1.8488337923610303,1.9394910167230255,1.882690189943747
2012-05-29,1.1991725216691667,1.404263024145584,1.8959422768696432,1.8657646963583325,1.9630509714487825,1.9055249768032627
2012-05-30,1.1817722038390506,1.4062830963064479,1.8714560142204848,1.8416498375945372,1.9423664884926564,1.8854118309744576
2012-05-31,1.1791711015697353,1.4109364338966388,1.8687015063047194,1.8389208849217726,1.9413865579677227,1.8844258436190522
2012-06-01,1.1494836961594355,1.4030217058656878,1.8324464185520186,1.8032256179854422,1.9138763520566053,1.857688496262086
2012-06-04,1.148945576172199,1.398193331327247,1.8308477751261643,1.801634523356268,1.9175114903130928,1.8611825520821899
2012-06-05,1.1576456914724096,1.3970645102973882,1.841278324737618,1.8118805959730653,1.92438100601568,1.8678157844677374
2012-06-06,1.1836560163280052,1.4047307018729547,1.8796212625932973,1.84959293164805,1.9559790441033056,1.8984499808117812
2012-06-07,1.1843736550271453,1.4060954183352796,1.8812129624668668,1.8511407661765684,1.9606763419936215,1.9029739891492452
2012-06-08,1.1937908856483272,1.4126687504991124,1.8935605886184796,1.8632724513164083,1.972604250205611,1.9145155149921498
2012-06-11,1.178633330501278,1.404479480195909,1.8750344667250483,1.8450242851103804,1.960200863935667,1.9024422571321506
2012-06-12,1.1921766129163123,1.4090259952866957,1.8936491901220809,1.8633225192318952,1.9728926161257618,1.9147246884692546
2012-06-13,1.1845524759014905,1.4091815665851242,1.8851150149870854,1.8549065440910462,1.9689171867063358,1.9108311907712807
2012-06-14,1.1971097138464775,1.4174281204829122,1.9050309192900121,1.8744846320132336,1.9887031696743773,1.9299978256992303
2012-06-15,1.209352837660481,1.4292833964669809,1.9213839990769546,1.8905566684103559,1.999268078651307,1.9402150441567296
2012-06-18,1.2116969612489081,1.434021395743245,1.923600396122105,1.8927186539640313,2.006907575172343,1.9475929335196565
2012-06-19,1.2234167941237912,1.434850416542045,1.9384587332028549,1.9073194569905125,2.0136855215757397,1.9541344784435644
2012-06-20,1.2214336270124566,1.4362923488423682,1.9316649498578833,1.9006158790173535,2.0034665347461216,1.9441818054652382
2012-06-21,1.1940264930539888,1.420009241976167,1.8920211424245401,1.8615907547973871,1.9734803020398386,1.9150475416381771
2012-06-22,1.2032224219394567,1.4189950628077646,1.9037273403339148,1.8730900202894858,1.9832597274938943,1.9245018776310188
2012-06-25,1.1839288708133475,1.413606093013384,1.87784323457647,1.8476040745472406,1.965617414465358,1.9073470379299027
2012-06-26,1.1898791572146044,1.4156398718032577,1.8843907440920373,1.8540276831212759,1.9699943197760559,1.9115588990802659
2012-06-27,1.2006077990674469,1.4241949724665217,1.9041364322489507,1.8734365515078537,1.9879115621487986,1.928909055121672
2012-06-28,1.1971818528040792,1.4231519631082146,1.9032279720397813,1.8725240884179315,1.9875297273047292,1.9285029489738723
2012-06-29,1.227023393085095,1.4370319345052245,1.9477267409904881,1.916285894019462,2.02261120231562,1.9625063223751917
2012-07-02,1.2307195769429609,1.445560128802494,1.952597003774588,1.9210584062893843,2.031011458042908,1.9706205700995467
2012-07-03,1.2388341193019625,1.446834747593568,1.9672204926850616,1.9354264185015535,2.0370277066975877,1.9764214401760873
2012-07-05,1.233244004310545,1.445874989184859,1.9541209916801352,1.9225194829977894,2.0266776936275646,1.9663430608141077
2012-07-06,1.2215240842059671,1.4430056808454652,1.9374109493962002,1.906060687179554,2.0149040999500936,1.95488387810409
2012-07-09,1.2199911095495082,1.4470065457698487,1.9355913265164018,1.9042515428352442,2.013789865435701,1.9537667637146914
2012-07-10,1.209352837660481,1.4406103302551787,1.9206152636266192,1.8894991434046513,2.006704913664728,1.9468570430341268
2012-07-11,1.2095330542099427,1.441457036865538,1.9243018233672045,1.8931071220035585,2.008196604165084,1.9482682761074002
2012-07-12,1.2036729633131116,1.441346891890288,1.9180844194064308,1.8869717142413291,2.0064228102309425,1.9465114786017927
2012-07-13,1.2238681205646995,1.4543427223168397,1.94752230464309,1.9159130139822866,2.03026792864258,1.9696082238631363
2012-07-16,1.2209829984091072,1.454988148498366,1.9447866628640138,1.91320271819203,2.0272136967215597,1.9666089373896005
2012-07-17,1.229367691132912,1.4564085142983403,1.9563689956745731,1.9245777821101395,2.037585937128887,1.9766346004738342
2012-07-18,1.2384729011357853,1.4631975269391757,1.9680840840755716,1.9360832162533723,2.0468592833324646,1.985593889956995
2012-07-19,1.24171915422786,1.4639992234042838,1.9711939690563862,1.9391232217408623,2.0500201270340512,1.9886234107698553
2012-07-20,1.2303592310737321,1.4631185614282172,1.9570352463727978,1.9251756831856683,2.0379914962964993,1.9769185311189992
2012-07-23,1.217917746933748,1.4575266287204898,1.940736014932875,1.9091227808975164,2.020911507956458,1.9603141910465054
2012-07-24,1.2074595171347933,1.4546081647308873,1.9243358138334337,1.8929708742336993,2.0051048198033055,1.9449455606926085
2012-07-25,1.2077300164183757,1.4563044198049944,1.9278168629531474,1.896376298088493,2.00752217023787,1.9472544326387757
2012-07-26,1.227654238237907,1.4653859335334103,1.9589317531340151,1.9269645468086147,2.0365666606245476,1.9753905095585405
2012-07-27,1.2502837145823478,1.4705367514582988,1.9932261481539792,1.9606797743735966,2.0691990422657316,2.007005597749869
2012-07-30,1.2502837145823478,1.4749321089232477,1.9936921800121739,1.9611186645205587,2.071396304498874,2.009099724968364
2012-07-31,1.241538675989314,1.469927306973825,1.984134394295622,1.9516975983685954,2.0611599400714575,1.9991343074977346
2012-08-01,1.2404565043955942,1.4662190710771295,1.9773284658178334,1.9449835623677723,2.0516501080520224,1.9898739134621934
2012-08-02,1.2318915951223275,1.4634697630534461,1.9607823737714003,1.9286889201989215,2.0366358445967854,1.9752752689396809
2012-08-03,1.256324022028641,1.4714380220092116,1.996008691141282,1.9633191105357195,2.0671890811193485,2.004870971055
2012-08-06,1.2587585155808836,1.4733797982442498,1.9995024832213302,1.9667360950641521,2.0680496217396085,2.005668540499543
2012-08-07,1.2650694967701488,1.4702295883132632,2.00439100837473,1.971524874876181,2.0618821867969763,1.9996502234088351
2012-08-08,1.2666021225078283,1.4681673658240768,2.0077363753461563,1.974795719307847,2.0674640415500787,2.005026588780084
2012-08-09,1.2676833345749052,1.46849664208939,2.0095801443592944,1.9765895516553724,2.066695977307314,2.004244717322003
2012-08-10,1.269757395028224,1.4728967725800535,2.0141432174979395,1.9810579836728186,2.071531968567662,2.008897486300444
2012-08-13,1.2691265498754123,1.4714735423389989,2.0117217027128658,1.978656539006288,2.0695193570163517,2.006908675771489
2012-08-14,1.2693065047357899,1.463625313962969,2.010909493542783,1.9778379808767261,2.070466264766675,2.007789867808651
2012-08-15,1.2707491966581284,1.4563940833443898,2.0122609964594664,1.9791475452360507,2.069435997884813,2.0067537396968427
2012-08-16,1.2801254293227529,1.457877826779816,2.0229036931708837,1.9895952916676158,2.0739807063905693,2.011123661315965
2012-08-17,1.2818379226911152,1.461891458633325,2.0247368390506075,1.9913784201373954,2.072882622385628,2.0100217479991884
2012-08-20,1.2819283798846255,1.4631553234529846,2.0256172987863885,1.992224531997525,2.0752290463195355,2.012259865077792
2012-08-21,1.2780516305585186,1.4630942447638609,2.0196066274204636,1.98629316508617,2.0652700645880553,2.002566099379814
2012-08-22,1.278592890814768,1.47312501310953,2.0193438740020984,1.9860149657183148,2.0637139207099864,2.0010202585734342
2012-08-23,1.268134224867339,1.4683579449019983,2.0045693634647344,1.9714646706687122,2.0493885108377077,1.987093354882655
2012-08-24,1.2757980513932963,1.4731182354706784,2.0166523171796613,1.9833283257301386,2.062598765291584,1.9998651360059745
2012-08-27,1.2760683762174894,1.4767519767352548,2.0169389844553502,1.9835905000711234,2.0646097804980768,2.0017780292599774
2012-08-28,1.274806249763392,1.4772870149827961,2.014461674520169,1.9811344190233202,2.0619921122743015,1.9992031141854907
2012-08-29,1.2757980513932965,1.4753941522431393,2.012877531586579,1.9795567683994613,2.0612036966273406,1.9984018114097515
2012-08-30,1.2666021225078286,1.4720748155928338,1.999765353739866,1.9666420597386258,2.050219369314104,1.9877154630048217
2012-08-31,1.272642342724427,1.4846096372764725,2.011112348194065,1.9777814091554562,2.070071824662751,2.006925635239189
2012-09-04,1.271470237315366,1.4831926753586497,2.009538417098205,1.9762138809673715,2.0591929835943237,1.9963417892501798
2012-09-05,1.2703882401810358,1.4796392302884664,2.005782037942468,1.9725001490506475,2.0532011454579036,1.9904960865301673
2012-09-06,1.2961728145864826,1.4878033915009266,2.0414007605076008,2.007507856947825,2.1015229382296456,2.0373045116592117
2012-09-07,1.3012221926998195,1.4885110209659853,2.049784354758874,2.0157321842795963,2.097602267631697,2.0334661068177238
2012-09-10,1.2938290399168346,1.484876565726708,2.039217030617546,2.005320438119768,2.0739222165449736,2.010472977792003
2012-09-11,1.2974351154999697,1.4836337092019294,2.0456851738313064,2.0116610300506683,2.0784274950091586,2.0148032247969856
2012-09-12,1.3017627551185107,1.4792056205743058,2.04817425577362,2.014088653528683,2.082285051451109,2.01850542869218
2012-09-13,1.321596781433616,1.490400386695469,2.0805655360890993,2.0459205032418413,2.1075585491961233,2.0429670908571387
2012-09-14,1.3274576573977004,1.4785219290864,2.0847779168289575,2.050042322754192,2.1246119093474256,2.059459785524757
2012-09-17,1.322949539540613,1.482607875687093,2.0787761903212667,2.044120235421392,2.1176910589817832,2.0527132683600806
2012-09-18,1.3218673679468933,1.484852850867622,2.078025976376779,2.043362177304262,2.118572149060073,2.053529410996523
2012-09-19,1.3225885830635205,1.4892383394380517,2.077449556025824,2.042775026904091,2.1139803726636073,2.0490407779085906
2012-09-20,1.3226789530273357,1.4907747378933842,2.077197756186583,2.042507087116757,2.1052685184309783,2.040558870871881
2012-09-21,1.322125916762288,1.4910882437958373,2.0762842673761948,2.0415885206458495,2.1065240362182753,2.0417381028232495
2012-09-24,1.3201321948578824,1.494400760704785,2.0770909502471273,2.0423613821772113,2.0930391542383684,2.0286304940379956
2012-09-25,1.3060828057536038,1.49076295928464,2.0590592493636053,2.0246110121272425,2.066436102707571,2.002809116434131
2012-09-26,1.298741292949942,1.492145928518211,2.050128843204616,2.0158099356044716,2.055069126424658,1.9917553649658521
2012-09-27,1.31097796176653,1.4963331885239008,2.065531769792341,2.030934791612799,2.0845599496533485,2.0203003186180983
2012-09-28,1.3049051176440756,1.4925114867061904,2.0590979928687996,2.0245886140829077,2.070883916654095,2.0070088156798715
2012-10-01,1.3083494693730469,1.497090852845903,2.0648288398735,2.030203194988868,2.0717026698251635,2.0077652471621015
2012-10-02,1.309708856936849,1.49720587485675,2.0686199826556417,2.0339105060264364,2.0777840856830108,2.0136218009022224
2012-10-03,1.3150556883094622,1.5010659378404025,2.0753753721423833,2.040532223451868,2.0839240126009635,2.0195348408951697
2012-10-04,1.3244830375752412,1.5000346563338125,2.090271414432779,2.0551577097322036,2.094451140106157,2.0296992280562316
2012-10-05,1.3245734947687513,1.4923233027786877,2.0892343114000975,2.0541175702599923,2.092333348033052,2.027609475367206
2012-10-08,1.320041563204983,1.4942855540135866,2.0849602215313876,2.0498949048187134,2.075041215150458,2.0108151302149957
2012-10-09,1.3069895584310762,1.484344394445813,2.0693418839444027,2.034518976688749,2.046940895684155,1.98354794317495
2012-10-10,1.2986512719049064,1.4828499668053319,2.056372719151755,2.021747921176748,2.030645196035264,1.96772058646545
2012-10-11,1.2993759762093255,1.4874510815394597,2.0599345236415783,2.025229582066774,2.0290689312266994,1.9661568665718328
2012-10-12,1.2951167246715096,1.4860173976883133,2.0521655109024883,2.0175713641386706,2.024665688131649,1.9618539275843785
2012-10-15,1.3059021530556687,1.4920998704372033,2.066134238523529,2.0312843845794237,2.041361474011256,1.9779952373596585
2012-10-16,1.319134636068122,1.4929202339161907,2.084608314513678,2.049426443409924,2.07147612350529,2.0071380368878513
2012-10-17,1.3251172846861508,1.491450410215332,2.09685767204768,2.06144853754148,2.068534772308346,2.0042510383869647
2012-10-18,1.32167275849779,1.4854717485990698,2.094251909577068,2.0588662723096425,2.0570853337545247,1.993120615969816
2012-10-19,1.2996481328571097,1.4786828493358086,2.0628181237751613,2.0279434114510755,2.013880672148846,1.9512233720726582
2012-10-22,1.2998296578519937,1.4750171664864336,2.0625321257326332,2.027642053923525,2.021421509459426,1.9584934353431669
2012-10-23,1.28179238879043,1.4711743648662967,2.0340846896804115,1.9996559226056483,2.009203231102699,1.9466195804981818
2012-10-24,1.2781672099041332,1.4628743629796253,2.0267096171921373,1.9923858365234626,1.9985779834806414,1.9362895451480522
2012-10-25,1.281882933213635,1.4624394010945296,2.036919168123122,2.0024025380996817,2.0077175423003473,1.9451083460340308
2012-10-26,1.2811582289092158,1.470558745909328,2.034492260336671,1.9999968361697795,2.0159509858973754,1.953048978158722
2012-10-31,1.2811582289092158,1.4740119828398914,2.0375863494851267,2.003018514688558,2.0123248840784944,1.9495000264552202
2012-11-01,1.2945728475244165,1.478445379760259,2.05078969324095,2.0159777840419273,2.046989386916969,1.9830456908384269
2012-11-02,1.2830613191607216,1.4701224322134625,2.0313912999589525,1.9968887877869064,2.0206688326722357,1.95751119606444
2012-11-05,1.2856900732432894,1.475248281750959,2.031545567044611,1.997020545011112,2.035637282628352,1.9719753880190911
2012-11-06,1.2957507100933345,1.4766073363145276,2.0476148825845284,2.0127967243822913,2.051845837083887,1.9876403449086333
2012-11-07,1.2663839610411287,1.4672457673187207,2.0038301892698875,1.9697369390497441,2.0017754650908373,1.9391009537478798
2012-11-08,1.2511571455164063,1.465369633724358,1.9840688425224438,1.9502923883898162,1.9808959161307864,1.9188397062114748
2012-11-09,1.2522449870402883,1.4667859931065712,1.9853739678699862,1.951555858630965,1.9861021545705824,1.9238473285660933
2012-11-12,1.2532418479924912,1.4684645509717136,1.9857142039614306,1.9518708592601306,1.9876782735388034,1.9253384977376924
