Price,Close
Ticker,TLT
Date,
2002-11-19,39.69635009765625
2002-11-20,39.30760955810547
2002-11-21,38.92793655395508
2002-11-22,38.89177703857422
2002-11-25,38.81943893432617
2002-11-26,39.30760955810547
2002-11-27,38.42166519165039
2002-11-29,38.67026901245117
2002-12-02,38.7061653137207
2002-12-03,38.760650634765625
2002-12-04,38.9604377746582
2002-12-05,39.06031799316406
2002-12-06,39.12847137451172
2002-12-09,39.34642791748047
2002-12-10,39.450836181640625
2002-12-11,39.71421432495117
2002-12-12,39.677921295166016
2002-12-13,39.29191207885742
2002-12-16,38.99677658081055
2002-12-17,38.99677658081055
2002-12-18,39.30099868774414
2002-12-19,39.65067672729492
2002-12-20,39.677921295166016
2002-12-23,39.686981201171875
2002-12-24,39.90946960449219
2002-12-26,39.98666763305664
2002-12-27,40.42713165283203
2002-12-30,40.52251052856445
2002-12-31,40.420257568359375
2003-01-02,39.375186920166016
2003-01-03,39.46646499633789
2003-01-06,39.361534118652344
2003-01-07,39.50297164916992
2003-01-08,39.69922637939453
2003-01-09,38.937068939208984
2003-01-10,39.0374641418457
2003-01-13,39.10137939453125
2003-01-14,39.23828125
2003-01-15,39.429954528808594
2003-01-16,39.484683990478516
2003-01-17,39.680946350097656
2003-01-21,39.90911865234375
2003-01-22,40.105369567871094
2003-01-23,39.90911865234375
2003-01-24,40.146461486816406
2003-01-27,40.000389099121094
2003-01-28,40.000389099121094
2003-01-29,39.78133010864258
2003-01-30,40.078006744384766
2003-01-31,40.1875
2003-02-03,40.246124267578125
2003-02-04,40.424739837646484
2003-02-05,40.076717376708984
2003-02-06,40.401859283447266
2003-02-07,40.493446350097656
2003-02-10,40.20950698852539
2003-02-11,40.200340270996094
2003-02-12,40.34231948852539
2003-02-13,40.5621337890625
2003-02-14,40.214054107666016
2003-02-18,40.26447677612305
2003-02-19,40.53923797607422
2003-02-20,40.676612854003906
2003-02-21,40.43849563598633
2003-02-24,40.63084030151367
2003-02-25,40.818599700927734
2003-02-26,41.10255813598633
2003-02-27,41.17122268676758
2003-02-28,41.43226623535156
2003-03-03,41.482826232910156
2003-03-04,41.510406494140625
2003-03-05,41.648345947265625
2003-03-06,41.487430572509766
2003-03-07,41.62991714477539
2003-03-10,41.845985412597656
2003-03-11,41.77245330810547
2003-03-12,41.92415237426758
2003-03-13,41.15184783935547
2003-03-14,41.35411071777344
2003-03-17,40.8576545715332
2003-03-18,40.47153854370117
2003-03-19,40.17268753051758
2003-03-20,40.10835647583008
2003-03-21,39.556697845458984
2003-03-24,40.181884765625
2003-03-25,40.13591003417969
2003-03-26,40.218692779541016
2003-03-27,40.246246337890625
2003-03-28,40.338191986083984
2003-03-31,40.86690139770508
2003-04-01,40.750511169433594
2003-04-02,40.325809478759766
2003-04-03,40.302711486816406
2003-04-04,40.18730545043945
2003-04-07,40.0949821472168
2003-04-08,40.418121337890625
2003-04-09,40.538124084472656
2003-04-10,40.34885025024414
2003-04-11,40.28422546386719
2003-04-14,40.173404693603516
2003-04-15,40.39040756225586
2003-04-16,40.556617736816406
2003-04-17,40.62124252319336
2003-04-21,40.53351593017578
2003-04-22,40.51047897338867
2003-04-23,40.59355926513672
2003-04-24,40.95827102661133
2003-04-25,41.050575256347656
2003-04-28,40.98600387573242
2003-04-29,40.916709899902344
2003-04-30,41.29529571533203
2003-05-01,41.315216064453125
2003-05-02,40.990379333496094
2003-05-05,41.20850372314453
2003-05-06,41.41268539428711
2003-05-07,41.8953857421875
2003-05-08,41.99748229980469
2003-05-09,42.03925323486328
2003-05-12,42.30378341674805
2003-05-13,42.39659881591797
2003-05-14,43.04636001586914
2003-05-15,43.180931091308594
2003-05-16,43.496551513671875
2003-05-19,43.34806442260742
2003-05-20,43.98849105834961
2003-05-21,43.98390579223633
2003-05-22,44.37371826171875
2003-05-23,44.48506546020508
2003-05-27,43.68217849731445
2003-05-28,43.60797882080078
2003-05-29,43.98849105834961
2003-05-30,43.90496063232422
2003-06-02,43.58245086669922
2003-06-03,43.931976318359375
2003-06-04,44.062496185302734
2003-06-05,43.71760177612305
2003-06-06,43.87604522705078
2003-06-09,44.16971206665039
2003-06-10,44.69635009765625
2003-06-11,44.64043045043945
2003-06-12,44.9899787902832
2003-06-13,45.29293441772461
2003-06-16,44.86410903930664
2003-06-17,44.50994110107422
2003-06-18,43.941314697265625
2003-06-19,43.85743713378906
2003-06-20,43.694297790527344
2003-06-23,43.955291748046875
2003-06-24,44.360782623291016
2003-06-25,43.652374267578125
2003-06-26,43.065101623535156
2003-06-27,42.91129684448242
2003-06-30,43.11174774169922
2003-07-01,42.897926330566406
2003-07-02,43.00552749633789
2003-07-03,42.387939453125
2003-07-07,42.1165771484375
2003-07-08,42.15400695800781
2003-07-09,42.28969955444336
2003-07-10,42.27566146850586
2003-07-11,42.47681427001953
2003-07-14,41.99024200439453
2003-07-15,41.00775909423828
2003-07-16,41.24164581298828
2003-07-17,41.1153564453125
2003-07-18,41.03114318847656
2003-07-21,40.16092300415039
2003-07-22,40.3574333190918
2003-07-23,40.49311447143555
2003-07-24,40.137535095214844
2003-07-25,40.029945373535156
2003-07-28,39.49190902709961
2003-07-29,38.9538688659668
2003-07-30,39.39365005493164
2003-07-31,38.8088264465332
2003-08-01,38.7796745300293
2003-08-04,39.113380432128906
2003-08-05,38.55409622192383
2003-08-06,39.315494537353516
2003-08-07,39.47998809814453
2003-08-08,39.32016372680664
2003-08-11,39.122798919677734
2003-08-12,38.93947982788086
2003-08-13,38.18746566772461
2003-08-14,38.56350326538086
2003-08-15,38.53998565673828
2003-08-18,38.71858596801758
2003-08-19,39.315494537353516
2003-08-20,39.10397720336914
2003-08-21,39.01000213623047
2003-08-22,39.183895111083984
2003-08-25,38.87837600708008
2003-08-26,39.183895111083984
2003-08-27,39.00527572631836
2003-08-28,39.40947723388672
2003-08-29,39.315494537353516
2003-09-02,38.740455627441406
2003-09-03,38.80186080932617
2003-09-04,39.018985748291016
2003-09-05,39.689422607421875
2003-09-08,39.27867126464844
2003-09-09,39.561912536621094
2003-09-10,39.96320724487305
2003-09-11,39.70354080200195
2003-09-12,39.977378845214844
2003-09-15,39.91599655151367
2003-09-16,39.85460662841797
2003-09-17,40.35031509399414
2003-09-18,40.37862014770508
2003-09-19,40.42585372924805
2003-09-22,40.104835510253906
2003-09-23,40.37862014770508
2003-09-24,40.728004455566406
2003-09-25,40.931007385253906
2003-09-26,41.29924774169922
2003-09-29,40.968772888183594
2003-09-30,41.64860534667969
2003-10-01,41.49073791503906
2003-10-02,41.30110168457031
2003-10-03,40.433589935302734
2003-10-06,40.60896301269531
2003-10-07,40.13962936401367
2003-10-08,40.13016128540039
2003-10-09,39.845680236816406
2003-10-10,40.082725524902344
2003-10-13,39.92629623413086
2003-10-14,39.65132522583008
2003-10-15,39.456974029541016
2003-10-16,39.300533294677734
2003-10-17,39.60389709472656
2003-10-20,39.73666763305664
2003-10-21,39.883609771728516
2003-10-22,40.272377014160156
2003-10-23,39.978458404541016
2003-10-24,40.42404556274414
2003-10-27,40.34346008300781
2003-10-28,40.55680847167969
2003-10-29,40.19178009033203
2003-10-30,40.0116081237793
2003-10-31,40.38615036010742
2003-11-03,40.19476318359375
2003-11-04,40.42329025268555
2003-11-05,40.14720153808594
2003-11-06,39.77113342285156
2003-11-07,39.7473258972168
2003-11-10,39.71403121948242
2003-11-11,39.71876907348633
2003-11-12,40.009132385253906
2003-11-13,40.62794876098633
2003-11-14,40.89930725097656
2003-11-17,40.961151123046875
2003-11-18,41.21345520019531
2003-11-19,40.75649642944336
2003-11-20,41.15158462524414
2003-11-21,41.175384521484375
2003-11-24,40.83738327026367
2003-11-25,41.061119079589844
2003-11-26,40.89453887939453
2003-11-28,40.52322006225586
2003-12-01,40.297462463378906
2003-12-02,40.46967315673828
2003-12-03,40.30704116821289
2003-12-04,40.39788818359375
2003-12-05,41.043704986572266
2003-12-08,40.75664520263672
2003-12-09,40.46967315673828
2003-12-10,40.53660583496094
2003-12-11,40.82842254638672
2003-12-12,40.90496063232422
2003-12-15,40.88105392456055
2003-12-16,41.015010833740234
2003-12-17,41.29243850708008
2003-12-18,41.665550231933594
2003-12-19,41.65121078491211
2003-12-22,41.536380767822266
2003-12-23,41.06760787963867
2003-12-24,41.455108642578125
2003-12-26,41.60813903808594
2003-12-29,41.23500442504883
2003-12-30,41.06760787963867
2003-12-31,41.067596435546875
2004-01-02,40.582183837890625
2004-01-05,40.47645568847656
2004-01-06,40.92341995239258
2004-01-07,41.08682632446289
2004-01-08,41.07242965698242
2004-01-09,41.788482666015625
2004-01-12,41.7548713684082
2004-01-13,42.03843307495117
2004-01-14,42.245113372802734
2004-01-15,42.40366744995117
2004-01-16,42.1057243347168
2004-01-20,42.096099853515625
2004-01-21,42.1970100402832
2004-01-22,42.5046272277832
2004-01-23,41.99517822265625
2004-01-26,41.74046325683594
2004-01-27,42.000030517578125
2004-01-28,41.62990951538086
2004-01-29,41.54340744018555
2004-01-30,41.831764221191406
2004-02-02,41.74393081665039
2004-02-03,41.956295013427734
2004-02-04,41.87423324584961
2004-02-05,41.71017074584961
2004-02-06,42.1685905456543
2004-02-09,42.294105529785156
2004-02-10,42.057613372802734
2004-02-11,42.37129211425781
2004-02-12,42.1927490234375
2004-02-13,42.37129211425781
2004-02-17,42.34233093261719
2004-02-18,42.4002799987793
2004-02-19,42.44370651245117
2004-02-20,42.14928436279297
2004-02-23,42.40991973876953
2004-02-24,42.48713302612305
2004-02-25,42.55472183227539
2004-02-26,42.419578552246094
2004-02-27,42.78638458251953
2004-03-01,42.76987838745117
2004-03-02,42.49851608276367
2004-03-03,42.42100524902344
2004-03-04,42.60996627807617
2004-03-05,43.433677673339844
2004-03-08,43.690452575683594
2004-03-09,43.981204986572266
2004-03-10,43.95212173461914
2004-03-11,44.01512908935547
2004-03-12,43.74376678466797
2004-03-15,43.816436767578125
2004-03-16,44.179813385009766
2004-03-17,44.107181549072266
2004-03-18,43.87460708618164
2004-03-19,43.816436767578125
2004-03-22,44.08297348022461
2004-03-23,44.16048812866211
2004-03-24,44.13624954223633
2004-03-25,43.966644287109375
2004-03-26,43.501522064208984
2004-03-29,43.2108039855957
2004-03-30,43.18168640136719
2004-03-31,43.39006805419922
2004-04-01,43.2480354309082
2004-04-02,42.17790222167969
2004-04-05,41.847129821777344
2004-04-06,42.075748443603516
2004-04-07,41.978450775146484
2004-04-08,41.85688400268555
2004-04-12,41.70610809326172
2004-04-13,41.25371170043945
2004-04-14,41.219627380371094
2004-04-15,40.976444244384766
2004-04-16,41.13209533691406
2004-04-19,41.04452896118164
2004-04-20,40.669986724853516
2004-04-21,40.869415283203125
2004-04-22,41.11260223388672
2004-04-23,40.87913513183594
2004-04-26,40.947242736816406
2004-04-27,41.102901458740234
2004-04-28,40.7186164855957
2004-04-29,40.51921463012695
2004-04-30,40.684547424316406
2004-05-03,40.73587417602539
2004-05-04,40.45751190185547
2004-05-05,40.345184326171875
2004-05-06,40.23774719238281
2004-05-07,39.710365295410156
2004-05-10,39.61759567260742
2004-05-11,39.79823684692383
2004-05-12,39.5345344543457
2004-05-13,39.38318634033203
2004-05-14,39.705474853515625
2004-05-17,40.05706787109375
2004-05-18,39.90081787109375
2004-05-19,39.76896667480469
2004-05-20,40.076629638671875
2004-05-21,39.91546630859375
2004-05-24,40.04241943359375
2004-05-25,40.159629821777344
2004-05-26,40.374488830566406
2004-05-27,40.69188690185547
2004-05-28,40.5795783996582
2004-06-01,40.20800018310547
2004-06-02,40.105037689208984
2004-06-03,40.18838119506836
2004-06-04,39.95307540893555
2004-06-07,39.962894439697266
2004-06-08,40.036441802978516
2004-06-09,39.864845275878906
2004-06-10,39.943241119384766
2004-06-14,39.6246337890625
2004-06-15,40.462913513183594
2004-06-16,40.3060417175293
2004-06-17,40.570743560791016
2004-06-18,40.4825439453125
2004-06-21,40.511993408203125
2004-06-22,40.38935470581055
2004-06-23,40.46781921386719
2004-06-24,40.712913513183594
2004-06-25,40.752132415771484
2004-06-28,40.33544158935547
2004-06-29,40.59040451049805
2004-06-30,41.00705337524414
2004-07-01,41.08382034301758
2004-07-02,41.51698303222656
2004-07-06,41.44805145263672
2004-07-07,41.46282958984375
2004-07-08,41.4874267578125
2004-07-09,41.531734466552734
2004-07-12,41.590782165527344
2004-07-13,41.46775817871094
2004-07-14,41.482513427734375
2004-07-15,41.526798248291016
2004-07-16,42.07805252075195
2004-07-19,42.107601165771484
2004-07-20,41.72860336303711
2004-07-21,41.61540985107422
2004-07-22,41.674468994140625
2004-07-23,41.81228256225586
2004-07-26,41.61540985107422
2004-07-27,41.05434036254883
2004-07-28,41.05924606323242
2004-07-29,41.15277099609375
2004-07-30,41.63507080078125
2004-08-02,41.68944549560547
2004-08-03,41.85747528076172
2004-08-04,41.877227783203125
2004-08-05,41.995811462402344
2004-08-06,42.70238494873047
2004-08-09,42.55416488647461
2004-08-10,42.400997161865234
2004-08-11,42.583824157714844
2004-08-12,42.67275619506836
2004-08-13,42.81111526489258
2004-08-16,42.662872314453125
2004-08-17,42.9050178527832
2004-08-18,42.69744110107422
2004-08-19,42.80121994018555
2004-08-20,42.76173400878906
2004-08-23,42.51464080810547
2004-08-24,42.53934097290039
2004-08-25,42.68760299682617
2004-08-26,42.92975616455078
2004-08-27,42.90006637573242
2004-08-30,43.1026496887207
2004-08-31,43.36945343017578
2004-09-01,43.414127349853516
2004-09-02,42.98749923706055
2004-09-03,42.99243927001953
2004-09-07,42.94779968261719
2004-09-08,43.30995178222656
2004-09-09,43.14622116088867
2004-09-10,43.210731506347656
2004-09-13,43.39925765991211
2004-09-14,43.44387435913086
2004-09-15,43.344661712646484
2004-09-16,43.835845947265625
2004-09-17,43.61753463745117
2004-09-20,43.905277252197266
2004-09-21,44.03426742553711
2004-09-22,44.490665435791016
2004-09-23,44.312042236328125
2004-09-24,44.3666877746582
2004-09-27,44.56011962890625
2004-09-28,44.38152313232422
2004-09-29,43.94990158081055
2004-09-30,43.78125
2004-10-01,43.56251525878906
2004-10-04,43.627349853515625
2004-10-05,43.627349853515625
2004-10-06,43.428062438964844
2004-10-07,43.238792419433594
2004-10-08,43.81163024902344
2004-10-11,43.85648727416992
2004-10-12,43.956077575683594
2004-10-13,44.11551284790039
2004-10-14,44.324745178222656
2004-10-15,44.170284271240234
2004-10-18,44.19019317626953
2004-10-19,44.30479049682617
2004-10-20,44.60866165161133
2004-10-21,44.6385383605957
2004-10-22,44.743141174316406
2004-10-25,44.77803421020508
2004-10-26,44.64351272583008
2004-10-27,44.205162048339844
2004-10-28,44.349647521972656
2004-10-29,44.553855895996094
2004-11-01,44.276763916015625
2004-11-02,44.34177780151367
2004-11-03,44.36182403564453
2004-11-04,44.40681076049805
2004-11-05,43.921630859375
2004-11-08,43.76658630371094
2004-11-09,43.741539001464844
2004-11-10,43.576507568359375
2004-11-11,43.481441497802734
2004-11-12,43.9516716003418
2004-11-15,43.991661071777344
2004-11-16,43.991661071777344
2004-11-17,44.36677932739258
2004-11-18,44.50190734863281
2004-11-19,44.1467399597168
2004-11-22,44.376800537109375
2004-11-23,44.431827545166016
2004-11-24,44.431827545166016
2004-11-26,44.141700744628906
2004-11-29,43.67153549194336
2004-11-30,43.48647689819336
2004-12-01,43.418670654296875
2004-12-02,43.242881774902344
2004-12-03,43.91586685180664
2004-12-06,44.066551208496094
2004-12-07,44.12178039550781
2004-12-08,44.80989074707031
2004-12-09,44.51355743408203
2004-12-10,44.62406539916992
2004-12-13,44.719486236572266
2004-12-14,44.89529037475586
2004-12-15,45.302040100097656
2004-12-16,44.63411331176758
2004-12-17,44.573829650878906
2004-12-20,44.65422058105469
2004-12-21,44.789794921875
2004-12-22,44.63911437988281
2004-12-23,44.493431091308594
2004-12-27,44.14691925048828
2004-12-28,44.11177062988281
2004-12-29,44.066551208496094
2004-12-30,44.36290740966797
2004-12-31,44.64267349243164
2005-01-03,44.738460540771484
2005-01-04,44.269588470458984
2005-01-05,44.50654602050781
2005-01-06,44.53679275512695
2005-01-07,44.63766860961914
2005-01-10,44.70824432373047
2005-01-11,44.97038269042969
2005-01-12,45.03086853027344
2005-01-13,45.46446990966797
2005-01-14,45.459381103515625
2005-01-18,45.61066436767578
2005-01-19,45.74174118041992
2005-01-20,45.8325080871582
2005-01-21,45.882877349853516
2005-01-24,46.07954406738281
2005-01-25,45.64594650268555
2005-01-26,45.73167037963867
2005-01-27,45.64594650268555
2005-01-28,46.1047248840332
2005-01-31,46.235809326171875
2005-02-01,46.16243362426758
2005-02-02,46.2686882019043
2005-02-03,46.24337387084961
2005-02-04,46.88606262207031
2005-02-07,47.23526382446289
2005-02-08,47.503509521484375
2005-02-09,47.629966735839844
2005-02-10,46.987300872802734
2005-02-11,46.95694351196289
2005-02-14,47.10369110107422
2005-02-15,46.865840911865234
2005-02-16,46.688758850097656
2005-02-17,46.39518737792969
2005-02-18,45.980262756347656
2005-02-22,45.777801513671875
2005-02-23,45.92964553833008
2005-02-24,45.82841110229492
2005-02-25,46.05105972290039
2005-02-28,45.55516052246094
2005-03-01,45.54095458984375
2005-03-02,45.480037689208984
2005-03-03,45.454620361328125
2005-03-04,45.94705581665039
2005-03-07,46.129798889160156
2005-03-08,45.69324493408203
2005-03-09,44.94704818725586
2005-03-10,45.22113800048828
2005-03-11,44.89116668701172
2005-03-14,45.160221099853516
2005-03-15,44.87592315673828
2005-03-16,45.15006637573242
2005-03-17,45.29727554321289
2005-03-18,45.01296615600586
2005-03-21,44.88609313964844
2005-03-22,44.505340576171875
2005-03-23,44.71852493286133
2005-03-24,44.80997085571289
2005-03-28,44.53580093383789
2005-03-29,44.79976272583008
2005-03-30,45.02317810058594
2005-03-31,45.34804916381836
2005-04-01,45.50089645385742
2005-04-04,45.490699768066406
2005-04-05,45.37350845336914
2005-04-06,45.53146743774414
2005-04-07,45.164615631103516
2005-04-08,45.32255172729492
2005-04-11,45.56716537475586
2005-04-12,45.990055084228516
2005-04-13,45.87798309326172
2005-04-14,45.80658721923828
2005-04-15,46.41297149658203
2005-04-18,46.37726974487305
2005-04-19,46.82566452026367
2005-04-20,46.70844268798828
2005-04-21,46.21935272216797
2005-04-22,46.60655975341797
2005-04-25,46.74415588378906
2005-04-26,46.67283248901367
2005-04-27,46.83589172363281
2005-04-28,47.18236541748047
2005-04-29,47.10083770751953
2005-05-02,47.090614318847656
2005-05-03,47.21845626831055
2005-05-04,46.80423355102539
2005-05-05,46.911643981933594
2005-05-06,46.563846588134766
2005-05-09,46.60993576049805
2005-05-10,46.942317962646484
2005-05-11,47.085445404052734
2005-05-12,47.26958084106445
2005-05-13,47.453678131103516
2005-05-16,47.39737319946289
2005-05-17,47.53035354614258
2005-05-18,47.84736251831055
2005-05-19,47.72468566894531
2005-05-20,47.78092956542969
2005-05-23,48.154197692871094
2005-05-24,48.28715896606445
2005-05-25,47.94967269897461
2005-05-26,47.934303283691406
2005-05-27,47.985477447509766
2005-05-31,48.57862854003906
2005-06-01,49.17350769042969
2005-06-02,49.29150390625
2005-06-03,48.88604736328125
2005-06-06,49.142662048339844
2005-06-07,49.53276443481445
2005-06-08,49.29667282104492
2005-06-09,49.2556266784668
2005-06-10,48.701316833496094
2005-06-13,48.40877914428711
2005-06-14,48.09052276611328
2005-06-15,48.17778015136719
2005-06-16,48.419029235839844
2005-06-17,48.41386413574219
2005-06-20,48.33177185058594
2005-06-21,48.685916900634766
2005-06-22,49.2761344909668
2005-06-23,49.22478485107422
2005-06-24,49.47116470336914
2005-06-27,49.60459899902344
2005-06-28,49.26586151123047
2005-06-29,49.18889236450195
2005-06-30,49.63028335571289
2005-07-01,49.028724670410156
2005-07-05,48.56520080566406
2005-07-06,48.83302307128906
2005-07-07,48.9360237121582
2005-07-08,48.73516845703125
2005-07-11,48.73516845703125
2005-07-12,48.46220397949219
2005-07-13,48.39014434814453
2005-07-14,48.26655578613281
2005-07-15,48.395240783691406
2005-07-18,48.03477096557617
2005-07-19,48.2047119140625
2005-07-20,48.46737289428711
2005-07-21,47.80815887451172
2005-07-22,48.178955078125
2005-07-25,48.00384521484375
2005-07-26,48.08109664916992
2005-07-27,48.00384521484375
2005-07-28,48.43131637573242
2005-07-29,47.952362060546875
2005-08-01,47.774044036865234
2005-08-02,47.618961334228516
2005-08-03,47.851539611816406
2005-08-04,47.75335693359375
2005-08-05,47.38117599487305
2005-08-08,47.293270111083984
2005-08-09,47.469032287597656
2005-08-10,47.41736602783203
2005-08-11,47.74819564819336
2005-08-12,48.23408126831055
2005-08-15,48.110008239746094
2005-08-16,48.44605255126953
2005-08-17,48.12553024291992
2005-08-18,48.482177734375
2005-08-19,48.47702407836914
2005-08-22,48.42536544799805
2005-08-23,48.64764404296875
2005-08-24,48.694129943847656
2005-08-25,48.84923553466797
2005-08-26,48.83370590209961
2005-08-29,48.895755767822266
2005-08-30,49.205894470214844
2005-08-31,49.61944580078125
2005-09-01,49.32062530517578
2005-09-02,49.36214065551758
2005-09-06,49.01457977294922
2005-09-07,48.55296325683594
2005-09-08,48.604827880859375
2005-09-09,48.76045227050781
2005-09-12,48.423248291015625
2005-09-13,48.677425384521484
2005-09-14,48.49067306518555
2005-09-15,48.09123992919922
2005-09-16,47.77485656738281
2005-09-19,47.87863540649414
2005-09-20,48.00312042236328
2005-09-21,48.44918441772461
2005-09-22,48.40250015258789
2005-09-23,48.03942108154297
2005-09-26,47.8215217590332
2005-09-27,47.88901901245117
2005-09-28,48.21059799194336
2005-09-29,47.992713928222656
2005-09-30,47.82667541503906
2005-10-03,47.45281219482422
2005-10-04,47.6090087890625
2005-10-05,47.81737518310547
2005-10-06,47.63504409790039
2005-10-07,47.827781677246094
2005-10-10,47.79649353027344
2005-10-11,47.69758224487305
2005-10-12,47.234100341796875
2005-10-13,47.062232971191406
2005-10-14,46.98934555053711
2005-10-17,46.978912353515625
2005-10-18,47.0309944152832
2005-10-19,47.05179214477539
2005-10-20,47.17679214477539
2005-10-21,47.61425018310547
2005-10-24,47.24449920654297
2005-10-25,46.83829879760742
2005-10-26,46.49458312988281
2005-10-27,46.661224365234375
2005-10-28,46.666419982910156
2005-10-31,46.75497817993164
2005-11-01,46.701087951660156
2005-11-02,46.48140335083008
2005-11-03,46.16754150390625
2005-11-04,46.09433364868164
2005-11-07,46.25123596191406
2005-11-08,46.701087951660156
2005-11-09,46.219871520996094
2005-11-10,46.78481674194336
2005-11-11,46.81092071533203
2005-11-14,46.46046447753906
2005-11-15,46.76387023925781
2005-11-16,47.255558013916016
2005-11-17,47.37069320678711
2005-11-18,47.15093994140625
2005-11-21,47.29218292236328
2005-11-22,47.35495376586914
2005-11-23,47.17186737060547
2005-11-25,47.344459533691406
2005-11-28,47.57987976074219
2005-11-29,47.13001251220703
2005-11-30,47.07771301269531
2005-12-01,47.004150390625
2005-12-02,47.01992416381836
2005-12-05,46.809783935546875
2005-12-06,47.28784942626953
2005-12-07,47.1092414855957
2005-12-08,47.41394805908203
2005-12-09,47.040931701660156
2005-12-12,46.9516487121582
2005-12-13,47.12501525878906
2005-12-14,47.60835266113281
2005-12-15,47.49275207519531
2005-12-16,47.6503791809082
2005-12-19,47.697669982910156
2005-12-20,47.63985061645508
2005-12-21,47.5557975769043
2005-12-22,47.934059143066406
2005-12-23,48.228275299072266
2005-12-27,48.62228775024414
2005-12-28,48.48670959472656
2005-12-29,48.592227935791016
2005-12-30,48.48145294189453
2006-01-03,48.41812515258789
2006-01-04,48.534175872802734
2006-01-05,48.47614288330078
2006-01-06,48.3864860534668
2006-01-09,48.41812515258789
2006-01-10,48.02773666381836
2006-01-11,47.94861602783203
2006-01-12,48.27041244506836
2006-01-13,48.55000686645508
2006-01-17,48.76628875732422
2006-01-18,48.750484466552734
2006-01-19,48.6080322265625
2006-01-20,48.73466491699219
2006-01-23,48.718833923339844
2006-01-24,48.48145294189453
2006-01-25,47.953880310058594
2006-01-26,47.74813461303711
2006-01-27,47.74813461303711
2006-01-30,47.70065689086914
2006-01-31,47.83254623413086
2006-02-01,47.6689567565918
2006-02-02,47.758914947509766
2006-02-03,48.0977897644043
2006-02-06,48.19306564331055
2006-02-07,47.965415954589844
2006-02-08,47.85426712036133
2006-02-09,48.071292877197266
2006-02-10,47.80659866333008
2006-02-13,47.811912536621094
2006-02-14,47.64247131347656
2006-02-15,47.758914947509766
2006-02-16,47.76955032348633
2006-02-17,48.15073776245117
2006-02-21,48.071292877197266
2006-02-22,48.39955520629883
2006-02-23,48.27777099609375
2006-02-24,48.20365524291992
2006-02-27,48.12425231933594
2006-02-28,48.362525939941406
2006-03-01,48.07029724121094
2006-03-02,47.735591888427734
2006-03-03,47.459320068359375
2006-03-06,47.0449333190918
2006-03-07,47.0767822265625
2006-03-08,47.06087112426758
2006-03-09,47.0767822265625
2006-03-10,46.90147399902344
2006-03-13,46.864261627197266
2006-03-14,47.177734375
2006-03-15,46.9227180480957
2006-03-16,47.347747802734375
2006-03-17,47.20431900024414
2006-03-20,47.2786750793457
2006-03-21,47.0343132019043
2006-03-22,47.135215759277344
2006-03-23,46.98647689819336
2006-03-24,47.331783294677734
2006-03-27,47.15647506713867
2006-03-28,46.71550750732422
2006-03-29,46.492393493652344
2006-03-30,46.16830062866211
2006-03-31,46.15232849121094
2006-04-03,46.16728591918945
2006-04-04,46.119319915771484
2006-04-05,46.183319091796875
2006-04-06,45.83134841918945
2006-04-07,45.383358001708984
